"Notes"	"State"	"State Code"	"Year of Death"	"Year of Death Code"	"Mother's Education"	"Mother's Education Code"	Deaths	Births	Death Rate
	"West Virginia"	"54"	"2015"	"2015"	"9th through 12th grade with no diploma"	"2"	30	2509	11.96
	"West Virginia"	"54"	"2015"	"2015"	"High school graduate or GED completed"	"3"	57	6290	9.06
	"West Virginia"	"54"	"2015"	"2015"	"Some college credit, but not a degree"	"4"	22	4391	5.01
	"West Virginia"	"54"	"2015"	"2015"	"Associate degree (AA, AS)"	"5"	12	1838	6.53 (Unreliable)
	"West Virginia"	"54"	"2015"	"2015"	"Bachelor's degree (BA, AB, BS)"	"6"	10	2806	3.56 (Unreliable)
	"West Virginia"	"54"	"2015"	"2015"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	1253	Suppressed
	"West Virginia"	"54"	"2015"	"2015"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	388	Suppressed
	"West Virginia"	"54"	"2015"	"2015"	"Unknown or Not Stated"	"Unk"	Suppressed	104	Suppressed
	"West Virginia"	"54"	"2016"	"2016"	"8th grade or less"	"1"	Suppressed	212	Suppressed
	"West Virginia"	"54"	"2016"	"2016"	"9th through 12th grade with no diploma"	"2"	28	2459	11.39
	"West Virginia"	"54"	"2016"	"2016"	"High school graduate or GED completed"	"3"	42	5985	7.02
	"West Virginia"	"54"	"2016"	"2016"	"Some college credit, but not a degree"	"4"	31	4200	7.38
	"West Virginia"	"54"	"2016"	"2016"	"Associate degree (AA, AS)"	"5"	13	1868	6.96 (Unreliable)
	"West Virginia"	"54"	"2016"	"2016"	"Bachelor's degree (BA, AB, BS)"	"6"	10	2713	3.69 (Unreliable)
	"West Virginia"	"54"	"2016"	"2016"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	1156	Suppressed
	"West Virginia"	"54"	"2016"	"2016"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	388	Suppressed
	"West Virginia"	"54"	"2016"	"2016"	"Unknown or Not Stated"	"Unk"	Suppressed	98	Suppressed
	"West Virginia"	"54"	"2017"	"2017"	"8th grade or less"	"1"	Suppressed	212	Suppressed
	"West Virginia"	"54"	"2017"	"2017"	"9th through 12th grade with no diploma"	"2"	18	2216	8.12 (Unreliable)
	"West Virginia"	"54"	"2017"	"2017"	"High school graduate or GED completed"	"3"	51	5989	8.52
	"West Virginia"	"54"	"2017"	"2017"	"Some college credit, but not a degree"	"4"	33	4111	8.03
	"West Virginia"	"54"	"2017"	"2017"	"Associate degree (AA, AS)"	"5"	Suppressed	1818	Suppressed
	"West Virginia"	"54"	"2017"	"2017"	"Bachelor's degree (BA, AB, BS)"	"6"	14	2592	5.40 (Unreliable)
	"West Virginia"	"54"	"2017"	"2017"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	1246	Suppressed
	"West Virginia"	"54"	"2017"	"2017"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	407	Suppressed
	"West Virginia"	"54"	"2017"	"2017"	"Unknown or Not Stated"	"Unk"	Suppressed	84	Suppressed
	"West Virginia"	"54"	"2018"	"2018"	"9th through 12th grade with no diploma"	"2"	31	2143	14.47
	"West Virginia"	"54"	"2018"	"2018"	"High school graduate or GED completed"	"3"	54	5905	9.14
	"West Virginia"	"54"	"2018"	"2018"	"Some college credit, but not a degree"	"4"	18	3978	4.52 (Unreliable)
	"West Virginia"	"54"	"2018"	"2018"	"Associate degree (AA, AS)"	"5"	Suppressed	1856	Suppressed
	"West Virginia"	"54"	"2018"	"2018"	"Bachelor's degree (BA, AB, BS)"	"6"	11	2525	4.36 (Unreliable)
	"West Virginia"	"54"	"2018"	"2018"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	1167	Suppressed
	"West Virginia"	"54"	"2018"	"2018"	"Unknown or Not Stated"	"Unk"	Suppressed	98	Suppressed
	"West Virginia"	"54"	"2019"	"2019"	"8th grade or less"	"1"	Suppressed	169	Suppressed
	"West Virginia"	"54"	"2019"	"2019"	"9th through 12th grade with no diploma"	"2"	24	2076	11.56
	"West Virginia"	"54"	"2019"	"2019"	"High school graduate or GED completed"	"3"	41	6161	6.65
	"West Virginia"	"54"	"2019"	"2019"	"Some college credit, but not a degree"	"4"	23	3768	6.10
	"West Virginia"	"54"	"2019"	"2019"	"Associate degree (AA, AS)"	"5"	Suppressed	1816	Suppressed
	"West Virginia"	"54"	"2019"	"2019"	"Bachelor's degree (BA, AB, BS)"	"6"	Suppressed	2619	Suppressed
	"West Virginia"	"54"	"2019"	"2019"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	1117	Suppressed
	"West Virginia"	"54"	"2019"	"2019"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	374	Suppressed
	"West Virginia"	"54"	"2019"	"2019"	"Unknown or Not Stated"	"Unk"	Suppressed	36	Suppressed
	"West Virginia"	"54"	"2020"	"2020"	"8th grade or less"	"1"	Suppressed	183	Suppressed
	"West Virginia"	"54"	"2020"	"2020"	"9th through 12th grade with no diploma"	"2"	26	1891	13.75
	"West Virginia"	"54"	"2020"	"2020"	"High school graduate or GED completed"	"3"	52	5752	9.04
	"West Virginia"	"54"	"2020"	"2020"	"Some college credit, but not a degree"	"4"	25	3561	7.02
	"West Virginia"	"54"	"2020"	"2020"	"Associate degree (AA, AS)"	"5"	Suppressed	1755	Suppressed
	"West Virginia"	"54"	"2020"	"2020"	"Bachelor's degree (BA, AB, BS)"	"6"	10	2501	4.00 (Unreliable)
	"West Virginia"	"54"	"2020"	"2020"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	1165	Suppressed
	"West Virginia"	"54"	"2021"	"2021"	"8th grade or less"	"1"	Suppressed	170	Suppressed
	"West Virginia"	"54"	"2021"	"2021"	"9th through 12th grade with no diploma"	"2"	24	1765	13.60
	"West Virginia"	"54"	"2021"	"2021"	"High school graduate or GED completed"	"3"	45	5701	7.89
	"West Virginia"	"54"	"2021"	"2021"	"Some college credit, but not a degree"	"4"	13	3479	3.74 (Unreliable)
	"West Virginia"	"54"	"2021"	"2021"	"Associate degree (AA, AS)"	"5"	10	1776	5.63 (Unreliable)
	"West Virginia"	"54"	"2021"	"2021"	"Bachelor's degree (BA, AB, BS)"	"6"	13	2588	5.02 (Unreliable)
	"West Virginia"	"54"	"2021"	"2021"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	1238	Suppressed
	"West Virginia"	"54"	"2021"	"2021"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	402	Suppressed
	"West Virginia"	"54"	"2021"	"2021"	"Unknown or Not Stated"	"Unk"	Suppressed	79	Suppressed
	"Wisconsin"	"55"	"2007"	"2007"	"Excluded"	"Exc"	467	72784	6.42
	"Wisconsin"	"55"	"2008"	"2008"	"Excluded"	"Exc"	500	72261	6.92
	"Wisconsin"	"55"	"2009"	"2009"	"Excluded"	"Exc"	424	70843	5.99
	"Wisconsin"	"55"	"2010"	"2010"	"Excluded"	"Exc"	400	68487	5.84
	"Wisconsin"	"55"	"2011"	"2011"	"Excluded"	"Exc"	423	67810	6.24
	"Wisconsin"	"55"	"2012"	"2012"	"8th grade or less"	"1"	21	2515	8.35
	"Wisconsin"	"55"	"2012"	"2012"	"9th through 12th grade with no diploma"	"2"	62	5968	10.39
	"Wisconsin"	"55"	"2012"	"2012"	"High school graduate or GED completed"	"3"	117	16497	7.09
	"Wisconsin"	"55"	"2012"	"2012"	"Some college credit, but not a degree"	"4"	77	13152	5.85
	"Wisconsin"	"55"	"2012"	"2012"	"Associate degree (AA, AS)"	"5"	20	7241	2.76
	"Wisconsin"	"55"	"2012"	"2012"	"Bachelor's degree (BA, AB, BS)"	"6"	55	14754	3.73
	"Wisconsin"	"55"	"2012"	"2012"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	16	5467	2.93 (Unreliable)
	"Wisconsin"	"55"	"2012"	"2012"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	1424	Suppressed
	"Wisconsin"	"55"	"2012"	"2012"	"Unknown or Not Stated"	"Unk"	10	277	36.10 (Unreliable)
	"Wisconsin"	"55"	"2013"	"2013"	"8th grade or less"	"1"	22	2335	9.42
	"Wisconsin"	"55"	"2013"	"2013"	"9th through 12th grade with no diploma"	"2"	52	5492	9.47
	"Wisconsin"	"55"	"2013"	"2013"	"High school graduate or GED completed"	"3"	109	16398	6.65
	"Wisconsin"	"55"	"2013"	"2013"	"Some college credit, but not a degree"	"4"	102	12876	7.92
	"Wisconsin"	"55"	"2013"	"2013"	"Associate degree (AA, AS)"	"5"	30	7359	4.08
	"Wisconsin"	"55"	"2013"	"2013"	"Bachelor's degree (BA, AB, BS)"	"6"	58	14936	3.88
	"Wisconsin"	"55"	"2013"	"2013"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	18	5384	3.34 (Unreliable)
	"Wisconsin"	"55"	"2013"	"2013"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	11	1579	6.97 (Unreliable)
	"Wisconsin"	"55"	"2013"	"2013"	"Unknown or Not Stated"	"Unk"	15	290	51.72 (Unreliable)
	"Wisconsin"	"55"	"2014"	"2014"	"8th grade or less"	"1"	16	2450	6.53 (Unreliable)
	"Wisconsin"	"55"	"2014"	"2014"	"9th through 12th grade with no diploma"	"2"	45	5157	8.73
	"Wisconsin"	"55"	"2014"	"2014"	"High school graduate or GED completed"	"3"	109	16528	6.59
	"Wisconsin"	"55"	"2014"	"2014"	"Some college credit, but not a degree"	"4"	86	13047	6.59
	"Wisconsin"	"55"	"2014"	"2014"	"Associate degree (AA, AS)"	"5"	39	7485	5.21
	"Wisconsin"	"55"	"2014"	"2014"	"Bachelor's degree (BA, AB, BS)"	"6"	59	15178	3.89
	"Wisconsin"	"55"	"2014"	"2014"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	13	5466	2.38 (Unreliable)
	"Wisconsin"	"55"	"2014"	"2014"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	1603	Suppressed
	"Wisconsin"	"55"	"2014"	"2014"	"Unknown or Not Stated"	"Unk"	10	247	40.49 (Unreliable)
	"Wisconsin"	"55"	"2015"	"2015"	"8th grade or less"	"1"	18	2345	7.68 (Unreliable)
	"Wisconsin"	"55"	"2015"	"2015"	"9th through 12th grade with no diploma"	"2"	48	5075	9.46
	"Wisconsin"	"55"	"2015"	"2015"	"High school graduate or GED completed"	"3"	114	16092	7.08
	"Wisconsin"	"55"	"2015"	"2015"	"Some college credit, but not a degree"	"4"	78	13210	5.90
	"Wisconsin"	"55"	"2015"	"2015"	"Associate degree (AA, AS)"	"5"	31	7522	4.12
	"Wisconsin"	"55"	"2015"	"2015"	"Bachelor's degree (BA, AB, BS)"	"6"	69	15556	4.44
	"Wisconsin"	"55"	"2015"	"2015"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	16	5389	2.97 (Unreliable)
	"Wisconsin"	"55"	"2015"	"2015"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	1588	Suppressed
	"Wisconsin"	"55"	"2015"	"2015"	"Unknown or Not Stated"	"Unk"	Suppressed	264	Suppressed
	"Wisconsin"	"55"	"2016"	"2016"	"8th grade or less"	"1"	17	2353	7.22 (Unreliable)
	"Wisconsin"	"55"	"2016"	"2016"	"9th through 12th grade with no diploma"	"2"	36	4652	7.74
	"Wisconsin"	"55"	"2016"	"2016"	"High school graduate or GED completed"	"3"	138	16058	8.59
	"Wisconsin"	"55"	"2016"	"2016"	"Some college credit, but not a degree"	"4"	90	12661	7.11
	"Wisconsin"	"55"	"2016"	"2016"	"Associate degree (AA, AS)"	"5"	36	7380	4.88
	"Wisconsin"	"55"	"2016"	"2016"	"Bachelor's degree (BA, AB, BS)"	"6"	60	15927	3.77
	"Wisconsin"	"55"	"2016"	"2016"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	28	5506	5.09
	"Wisconsin"	"55"	"2016"	"2016"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	1750	Suppressed
	"Wisconsin"	"55"	"2016"	"2016"	"Unknown or Not Stated"	"Unk"	Suppressed	328	Suppressed
	"Wisconsin"	"55"	"2017"	"2017"	"8th grade or less"	"1"	19	2282	8.33 (Unreliable)
	"Wisconsin"	"55"	"2017"	"2017"	"9th through 12th grade with no diploma"	"2"	53	4477	11.84
	"Wisconsin"	"55"	"2017"	"2017"	"High school graduate or GED completed"	"3"	144	15976	9.01
	"Wisconsin"	"55"	"2017"	"2017"	"Some college credit, but not a degree"	"4"	71	11901	5.97
	"Wisconsin"	"55"	"2017"	"2017"	"Associate degree (AA, AS)"	"5"	34	7227	4.70
	"Wisconsin"	"55"	"2017"	"2017"	"Bachelor's degree (BA, AB, BS)"	"6"	48	15763	3.05
	"Wisconsin"	"55"	"2017"	"2017"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	27	5338	5.06
	"Wisconsin"	"55"	"2017"	"2017"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	1673	Suppressed
	"Wisconsin"	"55"	"2017"	"2017"	"Unknown or Not Stated"	"Unk"	13	338	38.46 (Unreliable)
	"Wisconsin"	"55"	"2018"	"2018"	"8th grade or less"	"1"	19	2271	8.37 (Unreliable)
	"Wisconsin"	"55"	"2018"	"2018"	"9th through 12th grade with no diploma"	"2"	47	4275	10.99
	"Wisconsin"	"55"	"2018"	"2018"	"High school graduate or GED completed"	"3"	123	16035	7.67
	"Wisconsin"	"55"	"2018"	"2018"	"Some college credit, but not a degree"	"4"	90	11284	7.98
	"Wisconsin"	"55"	"2018"	"2018"	"Associate degree (AA, AS)"	"5"	24	7083	3.39
	"Wisconsin"	"55"	"2018"	"2018"	"Bachelor's degree (BA, AB, BS)"	"6"	48	15717	3.05
	"Wisconsin"	"55"	"2018"	"2018"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	17	5345	3.18 (Unreliable)
	"Wisconsin"	"55"	"2018"	"2018"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	1704	Suppressed
	"Wisconsin"	"55"	"2018"	"2018"	"Unknown or Not Stated"	"Unk"	18	384	46.88 (Unreliable)
	"Wisconsin"	"55"	"2019"	"2019"	"8th grade or less"	"1"	16	2277	7.03 (Unreliable)
	"Wisconsin"	"55"	"2019"	"2019"	"9th through 12th grade with no diploma"	"2"	39	4039	9.66
	"Wisconsin"	"55"	"2019"	"2019"	"High school graduate or GED completed"	"3"	119	15792	7.54
	"Wisconsin"	"55"	"2019"	"2019"	"Some college credit, but not a degree"	"4"	76	10985	6.92
	"Wisconsin"	"55"	"2019"	"2019"	"Associate degree (AA, AS)"	"5"	27	6854	3.94
	"Wisconsin"	"55"	"2019"	"2019"	"Bachelor's degree (BA, AB, BS)"	"6"	57	15756	3.62
	"Wisconsin"	"55"	"2019"	"2019"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	19	5407	3.51 (Unreliable)
	"Wisconsin"	"55"	"2019"	"2019"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	1730	Suppressed
	"Wisconsin"	"55"	"2019"	"2019"	"Unknown or Not Stated"	"Unk"	12	430	27.91 (Unreliable)
	"Wisconsin"	"55"	"2020"	"2020"	"8th grade or less"	"1"	17	2229	7.63 (Unreliable)
	"Wisconsin"	"55"	"2020"	"2020"	"9th through 12th grade with no diploma"	"2"	41	3761	10.90
	"Wisconsin"	"55"	"2020"	"2020"	"High school graduate or GED completed"	"3"	114	15101	7.55
	"Wisconsin"	"55"	"2020"	"2020"	"Some college credit, but not a degree"	"4"	68	10229	6.65
	"Wisconsin"	"55"	"2020"	"2020"	"Associate degree (AA, AS)"	"5"	24	6539	3.67
	"Wisconsin"	"55"	"2020"	"2020"	"Bachelor's degree (BA, AB, BS)"	"6"	60	15369	3.90
	"Wisconsin"	"55"	"2020"	"2020"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	15	5184	2.89 (Unreliable)
	"Wisconsin"	"55"	"2020"	"2020"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	1733	Suppressed
	"Wisconsin"	"55"	"2020"	"2020"	"Unknown or Not Stated"	"Unk"	18	449	40.09 (Unreliable)
	"Wisconsin"	"55"	"2021"	"2021"	"8th grade or less"	"1"	11	2315	4.75 (Unreliable)
	"Wisconsin"	"55"	"2021"	"2021"	"9th through 12th grade with no diploma"	"2"	39	3449	11.31
	"Wisconsin"	"55"	"2021"	"2021"	"High school graduate or GED completed"	"3"	110	15075	7.30
	"Wisconsin"	"55"	"2021"	"2021"	"Some college credit, but not a degree"	"4"	57	10031	5.68
	"Wisconsin"	"55"	"2021"	"2021"	"Associate degree (AA, AS)"	"5"	25	6739	3.71
	"Wisconsin"	"55"	"2021"	"2021"	"Bachelor's degree (BA, AB, BS)"	"6"	58	16182	3.58
	"Wisconsin"	"55"	"2021"	"2021"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	11	5667	1.94 (Unreliable)
	"Wisconsin"	"55"	"2021"	"2021"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	1891	Suppressed
	"Wisconsin"	"55"	"2021"	"2021"	"Unknown or Not Stated"	"Unk"	14	432	32.41 (Unreliable)
	"Wyoming"	"56"	"2007"	"2007"	"9th through 12th grade with no diploma"	"2"	16	1008	15.87 (Unreliable)
	"Wyoming"	"56"	"2007"	"2007"	"High school graduate or GED completed"	"3"	18	2060	8.74 (Unreliable)
	"Wyoming"	"56"	"2007"	"2007"	"Some college credit, but not a degree"	"4"	11	2210	4.98 (Unreliable)
	"Wyoming"	"56"	"2007"	"2007"	"Associate degree (AA, AS)"	"5"	Suppressed	663	Suppressed
	"Wyoming"	"56"	"2007"	"2007"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	275	Suppressed
	"Wyoming"	"56"	"2007"	"2007"	"Unknown or Not Stated"	"Unk"	Suppressed	372	Suppressed
	"Wyoming"	"56"	"2008"	"2008"	"8th grade or less"	"1"	Suppressed	169	Suppressed
	"Wyoming"	"56"	"2008"	"2008"	"9th through 12th grade with no diploma"	"2"	13	1093	11.89 (Unreliable)
	"Wyoming"	"56"	"2008"	"2008"	"High school graduate or GED completed"	"3"	23	2042	11.26
	"Wyoming"	"56"	"2008"	"2008"	"Some college credit, but not a degree"	"4"	10	2112	4.73 (Unreliable)
	"Wyoming"	"56"	"2008"	"2008"	"Associate degree (AA, AS)"	"5"	Suppressed	777	Suppressed
	"Wyoming"	"56"	"2008"	"2008"	"Bachelor's degree (BA, AB, BS)"	"6"	Suppressed	1114	Suppressed
	"Wyoming"	"56"	"2008"	"2008"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	344	Suppressed
	"Wyoming"	"56"	"2008"	"2008"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	79	Suppressed
	"Wyoming"	"56"	"2008"	"2008"	"Unknown or Not Stated"	"Unk"	Suppressed	308	Suppressed
	"Wyoming"	"56"	"2009"	"2009"	"8th grade or less"	"1"	Suppressed	142	Suppressed
	"Wyoming"	"56"	"2009"	"2009"	"9th through 12th grade with no diploma"	"2"	14	1005	13.93 (Unreliable)
	"Wyoming"	"56"	"2009"	"2009"	"High school graduate or GED completed"	"3"	11	1992	5.52 (Unreliable)
	"Wyoming"	"56"	"2009"	"2009"	"Some college credit, but not a degree"	"4"	11	2160	5.09 (Unreliable)
	"Wyoming"	"56"	"2009"	"2009"	"Associate degree (AA, AS)"	"5"	Suppressed	809	Suppressed
	"Wyoming"	"56"	"2009"	"2009"	"Bachelor's degree (BA, AB, BS)"	"6"	Suppressed	1222	Suppressed
	"Wyoming"	"56"	"2009"	"2009"	"Unknown or Not Stated"	"Unk"	Suppressed	84	Suppressed
	"Wyoming"	"56"	"2010"	"2010"	"9th through 12th grade with no diploma"	"2"	10	941	10.63 (Unreliable)
	"Wyoming"	"56"	"2010"	"2010"	"High school graduate or GED completed"	"3"	17	1918	8.86 (Unreliable)
	"Wyoming"	"56"	"2010"	"2010"	"Some college credit, but not a degree"	"4"	13	2072	6.27 (Unreliable)
	"Wyoming"	"56"	"2010"	"2010"	"Associate degree (AA, AS)"	"5"	Suppressed	799	Suppressed
	"Wyoming"	"56"	"2010"	"2010"	"Bachelor's degree (BA, AB, BS)"	"6"	Suppressed	1170	Suppressed
	"Wyoming"	"56"	"2010"	"2010"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	363	Suppressed
	"Wyoming"	"56"	"2010"	"2010"	"Unknown or Not Stated"	"Unk"	Suppressed	85	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	"9th through 12th grade with no diploma"	"2"	Suppressed	792	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	"High school graduate or GED completed"	"3"	10	1815	5.51 (Unreliable)
	"Wyoming"	"56"	"2011"	"2011"	"Some college credit, but not a degree"	"4"	15	2060	7.28 (Unreliable)
	"Wyoming"	"56"	"2011"	"2011"	"Associate degree (AA, AS)"	"5"	Suppressed	848	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	"Bachelor's degree (BA, AB, BS)"	"6"	Suppressed	1249	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	373	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	94	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	"8th grade or less"	"1"	Suppressed	100	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	"9th through 12th grade with no diploma"	"2"	Suppressed	827	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	"High school graduate or GED completed"	"3"	12	1796	6.68 (Unreliable)
	"Wyoming"	"56"	"2012"	"2012"	"Some college credit, but not a degree"	"4"	Suppressed	2071	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	"Associate degree (AA, AS)"	"5"	Suppressed	893	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	"Bachelor's degree (BA, AB, BS)"	"6"	Suppressed	1304	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	"Unknown or Not Stated"	"Unk"	Suppressed	53	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	"9th through 12th grade with no diploma"	"2"	Suppressed	800	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	"High school graduate or GED completed"	"3"	10	1865	5.36 (Unreliable)
	"Wyoming"	"56"	"2013"	"2013"	"Some college credit, but not a degree"	"4"	11	2021	5.44 (Unreliable)
	"Wyoming"	"56"	"2013"	"2013"	"Associate degree (AA, AS)"	"5"	Suppressed	898	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	"Bachelor's degree (BA, AB, BS)"	"6"	Suppressed	1336	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	133	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	"Unknown or Not Stated"	"Unk"	Suppressed	71	Suppressed
	"Wyoming"	"56"	"2014"	"2014"	"9th through 12th grade with no diploma"	"2"	Suppressed	768	Suppressed
	"Wyoming"	"56"	"2014"	"2014"	"High school graduate or GED completed"	"3"	17	1841	9.23 (Unreliable)
	"Wyoming"	"56"	"2014"	"2014"	"Some college credit, but not a degree"	"4"	11	2026	5.43 (Unreliable)
	"Wyoming"	"56"	"2014"	"2014"	"Associate degree (AA, AS)"	"5"	Suppressed	926	Suppressed
	"Wyoming"	"56"	"2014"	"2014"	"Bachelor's degree (BA, AB, BS)"	"6"	Suppressed	1404	Suppressed
	"Wyoming"	"56"	"2014"	"2014"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	113	Suppressed
	"Wyoming"	"56"	"2014"	"2014"	"Unknown or Not Stated"	"Unk"	Suppressed	70	Suppressed
	"Wyoming"	"56"	"2015"	"2015"	"9th through 12th grade with no diploma"	"2"	Suppressed	689	Suppressed
	"Wyoming"	"56"	"2015"	"2015"	"High school graduate or GED completed"	"3"	17	1918	8.86 (Unreliable)
	"Wyoming"	"56"	"2015"	"2015"	"Some college credit, but not a degree"	"4"	Suppressed	2075	Suppressed
	"Wyoming"	"56"	"2015"	"2015"	"Associate degree (AA, AS)"	"5"	Suppressed	932	Suppressed
	"Wyoming"	"56"	"2015"	"2015"	"Bachelor's degree (BA, AB, BS)"	"6"	Suppressed	1392	Suppressed
	"Wyoming"	"56"	"2015"	"2015"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	458	Suppressed
	"Wyoming"	"56"	"2015"	"2015"	"Unknown or Not Stated"	"Unk"	Suppressed	72	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	"8th grade or less"	"1"	Suppressed	90	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	"9th through 12th grade with no diploma"	"2"	10	698	14.33 (Unreliable)
	"Wyoming"	"56"	"2016"	"2016"	"High school graduate or GED completed"	"3"	Suppressed	1767	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	"Some college credit, but not a degree"	"4"	Suppressed	1902	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	"Associate degree (AA, AS)"	"5"	Suppressed	831	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	"Bachelor's degree (BA, AB, BS)"	"6"	Suppressed	1380	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	499	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	"Unknown or Not Stated"	"Unk"	Suppressed	80	Suppressed
	"Wyoming"	"56"	"2017"	"2017"	"9th through 12th grade with no diploma"	"2"	Suppressed	606	Suppressed
	"Wyoming"	"56"	"2017"	"2017"	"High school graduate or GED completed"	"3"	Suppressed	1673	Suppressed
	"Wyoming"	"56"	"2017"	"2017"	"Some college credit, but not a degree"	"4"	Suppressed	1749	Suppressed
	"Wyoming"	"56"	"2017"	"2017"	"Associate degree (AA, AS)"	"5"	Suppressed	848	Suppressed
	"Wyoming"	"56"	"2017"	"2017"	"Bachelor's degree (BA, AB, BS)"	"6"	Suppressed	1296	Suppressed
	"Wyoming"	"56"	"2017"	"2017"	"Master's degree (MA, MS, MEng, MEd, MSW, MBA)"	"7"	Suppressed	490	Suppressed
	"Wyoming"	"56"	"2017"	"2017"	"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	Suppressed	111	Suppressed
